8
1.417165	0.537781	0.064362	0.520203	0.152252	0.139191	0.576294	0.264771	0.097198	0.180389	0.072327	0.264893	0.558777	0.045990	0.180298	0.063721	0.028351	0.250000
1.420607	0.537781	0.064240	0.520142	0.153595	0.139130	0.576569	0.264771	0.097168	0.180359	0.072327	0.264923	0.558807	0.045960	0.180298	0.063721	0.012726	0.214286
1.472396	0.506531	0.251862	0.021179	0.151245	0.138702	0.577331	0.014771	0.112793	0.180389	0.201233	0.264893	0.558807	0.010834	0.055298	0.063782	0.512726	0.178571
1.715904	0.541687	0.079590	0.520142	0.138611	0.129273	0.201569	0.264831	0.003418	0.151032	0.009827	0.264893	0.539246	0.045990	0.176178	0.005127	0.508881	0.142857
1.791230	0.535828	0.078888	0.520142	0.130158	0.131805	0.702057	0.264771	0.073731	0.166687	0.009827	0.264893	0.554871	0.013733	0.172546	0.067627	0.512726	0.107143
1.859548	0.504303	0.018738	0.519867	0.125397	0.146973	0.638733	0.014862	0.089722	0.180298	0.014130	0.014893	0.539276	0.045746	0.047577	0.067688	0.502777	0.071429
1.983762	0.504181	0.022583	0.520844	0.129303	0.131348	0.693420	0.014771	0.120728	0.180176	0.014374	0.265381	0.039246	0.046234	0.055267	0.067688	0.514496	0.035714
2.253508	0.535828	0.329865	0.520142	0.137970	0.631287	0.702057	0.263794	0.063965	0.182282	0.025452	0.264954	0.554809	0.139709	0.156830	0.067627	0.512848	0.000000
